node_id,osm_node_id,osm_highway,lat,lng
23935,42891682,traffic_signals,-73.823557,40.759042
23936,42865382,traffic_signals,-73.821164,40.759686
23940,42815206,traffic_signals,-73.882389,40.714836
23943,42843689,traffic_signals,-73.882054,40.712454
23952,1064257409,traffic_signals,-73.8670079,40.7616947
23990,42871581,traffic_signals,-73.824881,40.729607
24010,1256670627,traffic_signals,-73.7889885,40.7120768
24024,5118592268,traffic_signals,-73.8741775,40.7222413
24026,2757168848,traffic_signals,-73.8710802,40.7278458
24033,7761392167,traffic_signals,-73.7666174,40.7606925
24050,42892951,traffic_signals,-73.793437,40.761597
24056,7768209819,traffic_signals,-73.7854228,40.7622545
24057,7768209818,traffic_signals,-73.7852907,40.7622658
24064,42893067,traffic_signals,-73.834529,40.758993
24078,42820299,traffic_signals,-73.8458533,40.7832271
24114,42893523,traffic_signals,-73.758243,40.699084
24120,7761513259,traffic_signals,-73.7856696,40.758015
24123,42893629,traffic_signals,-73.776892,40.735081
24124,42890024,traffic_signals,-73.756016,40.693404
24126,42893649,traffic_signals,-73.753792,40.689147
24129,42822744,traffic_signals,-73.7640278,40.7133726
24130,42893678,traffic_signals,-73.753639,40.689195
24134,42844306,traffic_signals,-73.9373948,40.7489275
24135,592643538,traffic_signals,-73.9379097,40.7496075
24141,5421246259,traffic_signals,-73.832881,40.7537112
24153,42892330,traffic_signals,-73.9032228,40.6951211
24154,42893941,traffic_signals,-73.901219,40.697171
24156,42893928,traffic_signals,-73.898795,40.699662
24157,42893925,traffic_signals,-73.897983,40.700517
24164,42883790,traffic_signals,-73.76975,40.596113
24167,42820485,traffic_signals,-73.745267,40.601299
24189,42884214,traffic_signals,-73.767615,40.665662
24201,2548127560,traffic_signals,-73.7354436,40.6709226
24218,42820309,traffic_signals,-73.846026,40.780151
24242,42848888,traffic_signals,-73.88632,40.70338
24246,42894577,traffic_signals,-73.885139,40.701586
24247,42884088,traffic_signals,-73.7616228,40.6958976
24256,42868856,traffic_signals,-73.747791,40.6995368
24257,5777684467,traffic_signals,-73.7476842,40.6995649
24263,2555629021,traffic_signals,-73.7415634,40.7011469
24264,6288749104,traffic_signals,-73.7413988,40.7011984
24273,42894722,traffic_signals,-73.792721,40.684648
24277,42894790,traffic_signals,-73.784939,40.687532
24279,42894844,traffic_signals,-73.792801,40.684842
24296,42895020,traffic_signals,-73.770969,40.7636
24297,5418317214,traffic_signals,-73.829623,40.758515
24298,42848244,traffic_signals,-73.825968,40.759329
24301,42874961,traffic_signals,-73.858401,40.75002
24308,42858920,traffic_signals,-73.868529,40.747588
24310,42895114,traffic_signals,-73.8336202,40.756378
24330,42826825,traffic_signals,-73.9472123,40.7565182
24345,42895394,traffic_signals,-73.70922,40.73714
24353,42883147,traffic_signals,-73.8784965,40.7399392
24370,42871360,traffic_signals,-73.892285,40.727758
24378,42895531,traffic_signals,-73.884229,40.717524
24385,42871355,traffic_signals,-73.893274,40.727192
24407,7816099937,traffic_signals,-73.8537522,40.7108007
24408,42843749,traffic_signals,-73.8537215,40.7109128
24410,42807148,traffic_signals,-73.8952006,40.7025933
24415,42843753,traffic_signals,-73.8533274,40.7108519
24416,7816099933,traffic_signals,-73.8532573,40.7109708
24429,7808250854,traffic_signals,-73.8446368,40.7229211
24430,42875095,traffic_signals,-73.844476,40.722971
24439,42879887,traffic_signals,-73.7599021,40.7335603
24440,4209661105,traffic_signals,-73.7598605,40.73347
24441,7761426976,traffic_signals,-73.7720436,40.759679
24442,7761426966,traffic_signals,-73.7720041,40.7595992
24483,42858990,traffic_signals,-73.863424,40.731951
24497,42886450,traffic_signals,-73.8383338,40.6524419
24498,2756629994,traffic_signals,-73.8380682,40.6524713
24528,42837837,traffic_signals,-73.7857676,40.6723982
24531,42877719,traffic_signals,-73.8846092,40.7670444
24532,2439690422,traffic_signals,-73.8846027,40.7669417
24550,42809649,traffic_signals,-73.873242,40.727912
24559,42880192,traffic_signals,-73.835901,40.711641
24561,42876507,traffic_signals,-73.816361,40.7142258
24566,3531166319,traffic_signals,-73.7802952,40.6929185
24567,1412695447,traffic_signals,-73.7801893,40.6930107
24585,42826008,traffic_signals,-73.9230165,40.7753908
24586,42843830,traffic_signals,-73.8432097,40.7092374
24600,42863448,traffic_signals,-73.8275575,40.724975
24622,42890662,traffic_signals,-73.819743,40.674174
24624,42855640,traffic_signals,-73.817883,40.673838
24638,42898067,traffic_signals,-73.8613102,40.760557
24640,42883126,traffic_signals,-73.8802781,40.7413045
24654,42826016,traffic_signals,-73.9239852,40.7746223
24655,42898265,traffic_signals,-73.9227995,40.7739655
24656,42808170,traffic_signals,-73.9214828,40.7730491
24698,7761604165,traffic_signals,-73.8003003,40.759749
24704,4205150905,traffic_signals,-73.777252,40.6797059
24709,42898582,traffic_signals,-73.796394,40.709532
24716,7206932319,traffic_signals,-73.847902,40.71523
24735,42898948,traffic_signals,-73.7423969,40.6995542
24736,6288749092,traffic_signals,-73.7422179,40.6996157
24761,42864913,traffic_signals,-73.8764455,40.7215667
24764,42892559,traffic_signals,-73.8741513,40.7221633
24783,3530981346,traffic_signals,-73.7430918,40.6769432
24784,42899163,traffic_signals,-73.7430276,40.677045
24797,5915005669,traffic_signals,-73.814858,40.7337753
24798,42899370,traffic_signals,-73.8197517,40.7341991
24800,2711571366,traffic_signals,-73.825255,40.7340968
24801,2711571360,traffic_signals,-73.8254032,40.7340899
24808,42819366,traffic_signals,-73.8879086,40.7158111
24809,42899484,traffic_signals,-73.8866566,40.7163985
24813,42899537,traffic_signals,-73.908683,40.699841
24831,42842006,traffic_signals,-73.8036516,40.7178083
24832,5146436898,traffic_signals,-73.8034999,40.7178332
24857,42870329,traffic_signals,-73.886717,40.747341
24870,42871393,traffic_signals,-73.885595,40.73093
24874,42815238,traffic_signals,-73.874376,40.715773
24876,42843713,traffic_signals,-73.874325,40.713196
24882,42814543,traffic_signals,-73.7560947,40.6038594
24891,3838995557,traffic_signals,-73.8386337,40.7262466
24892,42828177,traffic_signals,-73.838715,40.726221
24895,7808277429,traffic_signals,-73.8480048,40.7214774
24896,42900195,traffic_signals,-73.8480758,40.7213647
24906,2063038040,traffic_signals,-73.9259342,40.7722511
24919,42866924,traffic_signals,-73.9500728,40.7471097
24920,42825913,traffic_signals,-73.9478335,40.7466805
24922,42883887,traffic_signals,-73.8013569,40.5908683
24924,42844783,traffic_signals,-73.8012853,40.5904505
24925,42852372,traffic_signals,-73.8010764,40.5890959
24930,3874543793,traffic_signals,-73.8323336,40.7515311
24931,5334046214,traffic_signals,-73.8321789,40.7515198
24938,2711571356,traffic_signals,-73.8251733,40.7351188
24939,2711571364,traffic_signals,-73.8253244,40.7351223
24944,3789503808,traffic_signals,-73.8091124,40.7846911
24947,42890016,traffic_signals,-73.758565,40.692706
24952,5137382117,traffic_signals,-73.7674091,40.7130536
24953,42822727,traffic_signals,-73.7674395,40.7131312
24957,42900732,traffic_signals,-73.7884962,40.7578746
24963,9170031246,traffic_signals,-73.7692895,40.7168001
24982,42837625,traffic_signals,-73.834109,40.678853
24983,42900851,traffic_signals,-73.832624,40.679287
24984,42900857,traffic_signals,-73.830867,40.679786
24985,42900865,traffic_signals,-73.829988,40.680036
24988,42868661,traffic_signals,-73.8263713,40.6810628
24989,42882437,traffic_signals,-73.825555,40.681294
24990,42830772,traffic_signals,-73.824726,40.681525
24991,42900889,traffic_signals,-73.823901,40.68176
24992,42891575,traffic_signals,-73.823073,40.681996
24994,42855624,traffic_signals,-73.820421,40.682755
25001,42900919,traffic_signals,-73.815619,40.684121
25038,42901288,traffic_signals,-73.807029,40.765728
25039,7761710863,traffic_signals,-73.8073352,40.7634942
25041,42901306,traffic_signals,-73.807705,40.7609648
25044,42843115,traffic_signals,-73.808619,40.75406
25053,42899441,traffic_signals,-73.8023616,40.701884
25065,42852816,traffic_signals,-73.958911,40.7421827
25066,5374002082,traffic_signals,-73.9588285,40.742166
25085,42822482,traffic_signals,-73.818749,40.702358
25116,5155326574,traffic_signals,-73.7607877,40.7459665
25117,42902395,traffic_signals,-73.7606482,40.7459941
25118,42902402,traffic_signals,-73.755801,40.747332
25128,7811212557,traffic_signals,-73.8564275,40.7309082
25129,42879303,traffic_signals,-73.856257,40.730959
25131,7810923759,traffic_signals,-73.8519745,40.7322361
25132,42902451,traffic_signals,-73.851821,40.732282
25133,7810923724,traffic_signals,-73.8498305,40.7328746
25134,42875049,traffic_signals,-73.849604,40.732942
25152,42902616,traffic_signals,-73.832577,40.685806
25153,42787604,traffic_signals,-73.8335588,40.6878056
25157,42899721,traffic_signals,-73.8401843,40.7009437
25162,42824049,traffic_signals,-73.8587943,40.7564728
25163,3779614591,traffic_signals,-73.8588212,40.7565249
25170,7762059057,traffic_signals,-73.8599492,40.7578622
25172,42821858,traffic_signals,-73.81594,40.702459
25179,42842023,traffic_signals,-73.8021197,40.7139229
25185,42902907,traffic_signals,-73.905093,40.710756
25189,42902896,traffic_signals,-73.911396,40.705002
25192,42512120,traffic_signals,-73.91485,40.701617
25195,42807097,traffic_signals,-73.900185,40.711904
25198,280229702,traffic_signals,-73.7767279,40.7216501
25213,7810923757,traffic_signals,-73.8547863,40.7329852
25214,3324555222,traffic_signals,-73.8547201,40.7328651
25226,42844917,traffic_signals,-73.758622,40.602296
25236,42903445,traffic_signals,-73.773654,40.6707
25240,42884194,traffic_signals,-73.76466,40.671318
25241,42884191,traffic_signals,-73.764546,40.671512
25246,42903507,traffic_signals,-73.7564388,40.6724338
25254,42903553,traffic_signals,-73.707418,40.737528
25265,42866377,traffic_signals,-73.9356464,40.7368759
25275,7879671470,traffic_signals,-73.8474599,40.669904
25284,3324555176,traffic_signals,-73.8649951,40.7107914
25288,42903966,traffic_signals,-73.8610806,40.7059104
25289,7721324066,traffic_signals,-73.8601783,40.7047738
25290,42844156,traffic_signals,-73.8601274,40.704711
25292,6909076648,traffic_signals,-73.8588195,40.7029842
25301,42870495,traffic_signals,-73.815294,40.763449
25327,261367305,traffic_signals,-73.7275196,40.6741516
25344,9353053461,traffic_signals,-73.9216024,40.7169284
25354,42817776,traffic_signals,-73.9239173,40.7455582
25355,42822711,traffic_signals,-73.7696868,40.711786
25364,7761532353,traffic_signals,-73.7912285,40.7578087
25372,42890007,traffic_signals,-73.761103,40.691994
25379,42805425,traffic_signals,-73.7895953,40.6656113
25383,42834804,traffic_signals,-73.795705,40.67385
25396,42904930,traffic_signals,-73.7598335,40.679021
25397,3530981358,traffic_signals,-73.7598213,40.6789102
25403,597363917,traffic_signals,-73.8717103,40.7311271
25404,42860149,traffic_signals,-73.8715008,40.7311017
25432,42874056,traffic_signals,-73.920602,40.7665256
25438,42822676,traffic_signals,-73.7790554,40.7087593
25439,5754270933,traffic_signals,-73.7790247,40.7086761
25459,42905363,traffic_signals,-73.806466,40.698408
25512,42843696,traffic_signals,-73.879343,40.712727
25514,42815209,traffic_signals,-73.881153,40.715053
25529,42905919,traffic_signals,-73.815817,40.686452
25547,42886591,traffic_signals,-73.8205987,40.5988923
25553,2924921658,traffic_signals,-73.8411171,40.6904296
25554,42867928,traffic_signals,-73.841051,40.6902851
25557,42816130,traffic_signals,-73.8635799,40.7534971
25576,42826823,traffic_signals,-73.945814,40.757799
25578,42906454,traffic_signals,-73.771329,40.764267
25595,280232037,traffic_signals,-73.8138711,40.7278286
25601,42835756,traffic_signals,-73.833015,40.7675
25603,42906606,traffic_signals,-73.831773,40.764454
25617,2807707741,traffic_signals,-73.738929,40.6771119
25618,42868726,traffic_signals,-73.7387999,40.6770693
25644,7761475128,traffic_signals,-73.7776375,40.758084
25657,42859068,traffic_signals,-73.818965,40.6095593
25659,3325564426,traffic_signals,-73.9218981,40.7094021
25670,42907724,traffic_signals,-73.841165,40.717414
25701,42513726,traffic_signals,-73.928259,40.695111
25702,42499830,traffic_signals,-73.92725,40.696142
25706,42512101,traffic_signals,-73.91923,40.704312
25723,42908448,traffic_signals,-73.898068,40.69923
25725,42907540,traffic_signals,-73.900503,40.696739
25732,42882977,traffic_signals,-73.9229854,40.7608441
25733,42824141,traffic_signals,-73.9248542,40.7585467
25734,42908498,traffic_signals,-73.9261059,40.7570081
25735,42908503,traffic_signals,-73.9273596,40.7554668
25736,42815824,traffic_signals,-73.9287951,40.7537021
25737,42876791,traffic_signals,-73.9297231,40.7525611
25738,42908517,traffic_signals,-73.9300919,40.7520113
25742,597294551,traffic_signals,-73.9307236,40.7447128
25743,597294553,traffic_signals,-73.9307848,40.7444059
25744,42880290,traffic_signals,-73.9315275,40.7407064
25771,42865334,traffic_signals,-73.822922,40.7805431
25774,3778313813,traffic_signals,-73.9146008,40.7822953
25775,42908871,traffic_signals,-73.9135851,40.7815826
25776,42861216,traffic_signals,-73.9129106,40.7810949
25777,42818468,traffic_signals,-73.912211,40.780606
25779,42817446,traffic_signals,-73.910147,40.77915
25781,42866622,traffic_signals,-73.9066817,40.7767079
25783,42888633,traffic_signals,-73.9052527,40.775699
25784,42841786,traffic_signals,-73.9045553,40.7752064
25785,42908911,traffic_signals,-73.9038243,40.7746902
25791,42908804,traffic_signals,-73.7937199,40.7786636
25792,4209632393,traffic_signals,-73.7936097,40.7787116
25798,42809622,traffic_signals,-73.881634,40.72388
25815,42886439,traffic_signals,-73.8404026,40.6608368
25835,42809632,traffic_signals,-73.878368,40.725394
25838,42856685,traffic_signals,-73.886965,40.759133
25847,42908969,traffic_signals,-73.8890927,40.7709138
25848,42874692,traffic_signals,-73.888719,40.7689795
25857,42909705,traffic_signals,-73.815988,40.74777
25859,42865283,traffic_signals,-73.811514,40.750455
25870,279224456,traffic_signals,-73.7646285,40.5957328
25871,42806264,traffic_signals,-73.741996,40.760717
25877,42909846,traffic_signals,-73.7343209,40.7634965
25885,7761381301,traffic_signals,-73.7412693,40.7657048
25934,42874983,traffic_signals,-73.855611,40.744604
25935,42858120,traffic_signals,-73.8526865,40.7454729
25944,42910496,traffic_signals,-73.839809,40.7195406
25945,277630879,traffic_signals,-73.839742,40.71964
25949,42843793,traffic_signals,-73.8462983,40.7097351
25955,42800986,traffic_signals,-73.903861,40.7681182
25960,277032406,traffic_signals,-73.8906509,40.7666364
25965,42910734,traffic_signals,-73.7567941,40.6685675
25966,4202516287,traffic_signals,-73.7566415,40.6685141
25969,42845128,traffic_signals,-73.751553,40.666715
25970,42910761,traffic_signals,-73.7407522,40.6634271
25995,42886445,traffic_signals,-73.8387302,40.6541406
25996,2756629995,traffic_signals,-73.8385158,40.6541713
26001,42890106,traffic_signals,-73.729103,40.691081
26012,2548028211,traffic_signals,-73.8449669,40.7219608
26018,42822370,traffic_signals,-73.835681,40.697847
26021,42912031,traffic_signals,-73.8294454,40.6853728
26022,42912024,traffic_signals,-73.830039,40.686529
26023,42787614,traffic_signals,-73.8309847,40.6885367
26054,42816096,traffic_signals,-73.8722284,40.7510728
26069,42912382,traffic_signals,-73.809268,40.704848
26070,42861090,traffic_signals,-73.8088078,40.7038169
26072,42843597,traffic_signals,-73.908832,40.7130608
26095,42849714,traffic_signals,-73.9181169,40.7700816
26097,8765434968,traffic_signals,-73.9170038,40.7698311
26114,42886587,traffic_signals,-73.8202847,40.6009573
26115,2757350455,traffic_signals,-73.8204572,40.6009624
26130,42865441,traffic_signals,-73.808605,40.718415
26131,42842004,traffic_signals,-73.8040391,40.719273
26132,5146436899,traffic_signals,-73.8038955,40.7192987
26140,42883841,traffic_signals,-73.7862621,40.5949715
26160,5154936981,traffic_signals,-73.7847939,40.7079054
26173,42865255,traffic_signals,-73.8152948,40.7554369
26174,42836850,traffic_signals,-73.81307,40.756047
26175,42913653,traffic_signals,-73.8102463,40.7568086
26176,7787730975,traffic_signals,-73.8101229,40.7568438
26185,5155326301,traffic_signals,-73.7615163,40.7477931
26188,42913739,traffic_signals,-73.784423,40.788792
26234,7774230090,traffic_signals,-73.7304797,40.6793465
26284,42914655,traffic_signals,-73.7404505,40.676192
26285,3530981343,traffic_signals,-73.7404679,40.6760654
26296,42856922,traffic_signals,-73.7520171,40.657988
26304,5155326528,traffic_signals,-73.7560864,40.7360264
26305,42913719,traffic_signals,-73.7559555,40.7360523
26310,42914769,traffic_signals,-73.7478917,40.737488
26334,42876365,traffic_signals,-73.827825,40.754251
26336,7813813972,traffic_signals,-73.871935,40.7311459
26340,42804745,traffic_signals,-73.8838413,40.7457963
26376,42890072,traffic_signals,-73.7383966,40.694604
26393,42822345,traffic_signals,-73.8403493,40.6954055
26398,42837635,traffic_signals,-73.8321812,40.6783996
26408,42820487,traffic_signals,-73.745405,40.601955
26456,42915979,traffic_signals,-73.7385078,40.7082658
26460,42915996,traffic_signals,-73.788931,40.693398
26462,3531166323,traffic_signals,-73.7828378,40.6959733
26463,42916014,traffic_signals,-73.7827273,40.6960385
26469,42912467,traffic_signals,-73.796647,40.68985
26473,42912462,traffic_signals,-73.7968276,40.690025
26494,42899592,traffic_signals,-73.8902471,40.7011589
26504,42870955,traffic_signals,-73.8194367,40.6064563
26512,42804163,traffic_signals,-73.8163892,40.7040862
26521,42852599,traffic_signals,-73.842254,40.578157
26522,42896734,traffic_signals,-73.8340738,40.7100202
26532,42837995,traffic_signals,-73.743356,40.6407065
26533,279200384,traffic_signals,-73.7434179,40.640552
26546,42826843,traffic_signals,-73.9508996,40.7524387
26574,42917163,traffic_signals,-73.72053,40.731448
26580,42917201,traffic_signals,-73.71155,40.7324839
26581,5777812603,traffic_signals,-73.7114105,40.7325133
26591,42916402,traffic_signals,-73.8185781,40.7072898
26592,42911542,traffic_signals,-73.8176938,40.7075959
26599,5155326551,traffic_signals,-73.7528544,40.7292319
26600,42870635,traffic_signals,-73.7527428,40.7292953
26612,42917403,traffic_signals,-73.7931556,40.73636
26619,5146436893,traffic_signals,-73.8046654,40.7367723
26620,42841942,traffic_signals,-73.8048455,40.7367798
26622,42806300,traffic_signals,-73.7414538,40.752709
26638,42825900,traffic_signals,-73.9466648,40.7494985
26648,42858929,traffic_signals,-73.8679092,40.7449532
26676,42884051,traffic_signals,-73.766125,40.702334
26694,7761279412,traffic_signals,-73.7391384,40.7670578
26695,7761279413,traffic_signals,-73.7393024,40.7669214
26704,42917985,traffic_signals,-73.784676,40.68372
26709,42846556,traffic_signals,-73.780951,40.677354
26726,42822784,traffic_signals,-73.7530971,40.7141416
26727,5137382066,traffic_signals,-73.7530528,40.7140736
26761,42918359,traffic_signals,-73.7455886,40.6779478
26762,3530981349,traffic_signals,-73.7456212,40.6778365
26797,42918613,traffic_signals,-73.78679,40.764817
26836,42843615,traffic_signals,-73.9060758,40.7129026
26837,42876072,traffic_signals,-73.905589,40.711843
26840,42903608,traffic_signals,-73.897258,40.698753
26844,42852355,traffic_signals,-73.806347,40.5880885
26855,42919158,traffic_signals,-73.859277,40.731774
26864,7813946913,traffic_signals,-73.8599546,40.7331336
26865,42896210,traffic_signals,-73.859887,40.733002
26872,42919277,traffic_signals,-73.8713766,40.7624199
26874,42856729,traffic_signals,-73.871076,40.760806
26910,42871386,traffic_signals,-73.88756,40.730197
26911,42919588,traffic_signals,-73.887201,40.728612
26919,42896976,traffic_signals,-73.890875,40.743106
26922,42919671,traffic_signals,-73.8903374,40.7407548
26924,42856663,traffic_signals,-73.893473,40.758451
26927,42815212,traffic_signals,-73.880207,40.715244
26928,42843699,traffic_signals,-73.878292,40.712831
26930,4591739749,traffic_signals,-73.8759505,40.7060597
26931,42837780,traffic_signals,-73.80269,40.674471
26941,42836258,traffic_signals,-73.879277,40.7382463
26942,276315001,traffic_signals,-73.8793763,40.7373498
26946,1491225766,traffic_signals,-73.7518929,40.6824438
26960,7812820749,traffic_signals,-73.8604071,40.7290823
26961,277630003,traffic_signals,-73.8603519,40.729169
26964,7810923728,traffic_signals,-73.8490314,40.732347
26965,42875051,traffic_signals,-73.849264,40.732278
26966,7810923746,traffic_signals,-73.8513431,40.7316585
26967,42919954,traffic_signals,-73.851479,40.731618
26969,7811212560,traffic_signals,-73.8557395,40.7303452
26970,42879305,traffic_signals,-73.855914,40.730293
26972,42892576,traffic_signals,-73.872711,40.718654
26982,42876345,traffic_signals,-73.829842,40.758962
26983,42858918,traffic_signals,-73.8688972,40.74836
26986,42920204,traffic_signals,-73.8339598,40.7571947
27007,42912447,traffic_signals,-73.798823,40.69248
27013,42912776,traffic_signals,-73.9090014,40.7685463
27018,42824169,traffic_signals,-73.9192607,40.755936
27019,42920467,traffic_signals,-73.9205124,40.7543973
27021,42817784,traffic_signals,-73.92206,40.7453402
27022,2844853160,traffic_signals,-73.9223774,40.7437427
27023,2844853155,traffic_signals,-73.9224426,40.7434403
27039,42890012,traffic_signals,-73.759411,40.69247
27059,42843092,traffic_signals,-73.758001,40.76038
27068,42897243,traffic_signals,-73.9223308,40.7744198
27069,42895311,traffic_signals,-73.940616,40.753037
27079,42921059,traffic_signals,-73.737507,40.710144
27084,42912430,traffic_signals,-73.8014094,40.6940775
27090,2757109814,traffic_signals,-73.8443578,40.6787902
27105,42921128,traffic_signals,-73.792403,40.698152
27106,42921153,traffic_signals,-73.7465399,40.6525383
27128,42822652,traffic_signals,-73.7823813,40.7081221
27129,5754270931,traffic_signals,-73.7823499,40.7080603
27150,457275117,traffic_signals,-73.8052583,40.6581948
27159,42921997,traffic_signals,-73.78749,40.691423
27162,42846548,traffic_signals,-73.784345,40.674696
27170,7761710860,traffic_signals,-73.8100464,40.7644019
27218,42922611,traffic_signals,-73.7484275,40.7275841
27221,42822835,traffic_signals,-73.7389073,40.7175586
27222,5137382080,traffic_signals,-73.738871,40.7175052
27234,42837839,traffic_signals,-73.784652,40.671567
27247,42886204,traffic_signals,-73.8934316,40.7021947
27266,42861105,traffic_signals,-73.795426,40.70805
27268,42923074,traffic_signals,-73.7905487,40.7025014
27271,42861970,traffic_signals,-73.7948046,40.7875105
27323,42923790,traffic_signals,-73.919869,40.746784
27324,42817794,traffic_signals,-73.9202017,40.7451343
27325,3785693707,traffic_signals,-73.9205211,40.743527
27370,42831206,traffic_signals,-73.883403,40.746418
27374,2757013638,traffic_signals,-73.8568238,40.7045208
27392,2757109783,traffic_signals,-73.8433137,40.6737386
27409,42870486,traffic_signals,-73.818585,40.762566
27413,42924474,traffic_signals,-73.7933986,40.6615658
27421,42871379,traffic_signals,-73.8908532,40.7285882
27427,4202944846,traffic_signals,-73.7271459,40.7406615
27442,5587763865,traffic_signals,-73.73025,40.6741148
27443,42923221,traffic_signals,-73.730256,40.6740051
27449,277631097,traffic_signals,-73.8253424,40.7120374
27460,42792459,traffic_signals,-73.7258287,40.6832562
27463,42925324,traffic_signals,-73.736394,40.6692617
27484,42809560,traffic_signals,-73.897502,40.716384
27503,2757350452,traffic_signals,-73.8207644,40.5989075
27509,42871444,traffic_signals,-73.8786682,40.7362333
27522,42871431,traffic_signals,-73.8805212,40.7357501
27525,42926302,traffic_signals,-73.876432,40.732396
27537,42837672,traffic_signals,-73.823761,40.676877
27542,42843730,traffic_signals,-73.8607585,40.7120022
27544,42856546,traffic_signals,-73.9194755,40.762445
27545,42882983,traffic_signals,-73.9214086,40.7601082
27547,597294518,traffic_signals,-73.9288677,40.7444944
27548,597294520,traffic_signals,-73.9289324,40.7441917
27549,42880298,traffic_signals,-73.9296666,40.7404968
27560,42926489,traffic_signals,-73.939145,40.760802
27567,42837595,traffic_signals,-73.838387,40.6797994
27573,42856741,traffic_signals,-73.868131,40.761115
27574,1064257421,traffic_signals,-73.8682515,40.7617257
27587,42926712,traffic_signals,-73.9326803,40.7727141
27608,42926844,traffic_signals,-73.704639,40.738125
27623,42926487,traffic_signals,-73.9380691,40.7625376
27624,42825865,traffic_signals,-73.935396,40.761344
27631,42927127,traffic_signals,-73.836024,40.76359
27632,42806536,traffic_signals,-73.8333304,40.7640844
27633,42870884,traffic_signals,-73.830686,40.764712
27634,42848226,traffic_signals,-73.827863,40.765363
27647,3788223700,traffic_signals,-73.8411834,40.785271
27649,42817149,traffic_signals,-73.8076242,40.78946
27657,42907592,traffic_signals,-73.8905909,40.6914183
27661,9509383437,traffic_signals,-73.8900125,40.6886113
27663,9509383440,traffic_signals,-73.8899405,40.688428
27678,4431134300,traffic_signals,-73.8105499,40.657412
27689,42927659,traffic_signals,-73.738008,40.733265
27696,42837686,traffic_signals,-73.821008,40.676426
27705,42921009,traffic_signals,-73.824953,40.683902
27706,42927754,traffic_signals,-73.8259185,40.6859154
27707,42918827,traffic_signals,-73.826702,40.687473
27708,42787628,traffic_signals,-73.8276836,40.6894742
27714,42899741,traffic_signals,-73.8326787,40.7001101
27750,4164020574,traffic_signals,-73.7815524,40.6944393
27751,42923108,traffic_signals,-73.7814083,40.694496
27755,42884056,traffic_signals,-73.765439,40.701743
27764,42868816,traffic_signals,-73.750517,40.7056286
27765,5777684448,traffic_signals,-73.7504216,40.7056575
27786,42907703,traffic_signals,-73.841016,40.717643
27787,7808277442,traffic_signals,-73.8406189,40.7182725
27788,42928365,traffic_signals,-73.840558,40.718369
27791,7812820742,traffic_signals,-73.8582554,40.7283023
27792,2548028213,traffic_signals,-73.8581959,40.7283952
27797,7810923762,traffic_signals,-73.8506351,40.7303354
27798,42921676,traffic_signals,-73.850794,40.730288
27843,7761426948,traffic_signals,-73.7684679,40.7604249
27853,42880375,traffic_signals,-73.771893,40.754531
27854,42862571,traffic_signals,-73.770198,40.750971
27857,7761426970,traffic_signals,-73.7742565,40.7591028
27858,7761459886,traffic_signals,-73.7742103,40.759006
27860,42880372,traffic_signals,-73.7721,40.754482
27865,42876373,traffic_signals,-73.826362,40.751859
27884,9170013718,traffic_signals,-73.7660507,40.7133238
27886,42929078,traffic_signals,-73.7680942,40.7168513
27888,42929087,traffic_signals,-73.7866848,40.7579937
27903,7812820736,traffic_signals,-73.8561124,40.7275221
27904,277787301,traffic_signals,-73.8560559,40.7276121
27905,277629823,traffic_signals,-73.8558993,40.7279843
27915,42834396,traffic_signals,-73.804528,40.756399
27918,42853033,traffic_signals,-73.799859,40.756031
27925,42923320,traffic_signals,-73.7927906,40.755502
27926,5515778674,traffic_signals,-73.7926362,40.7555122
27932,5455232748,traffic_signals,-73.7829246,40.7566443
27939,42928914,traffic_signals,-73.8208653,40.7522433
27956,42929416,traffic_signals,-73.710965,40.7309539
27957,5777812538,traffic_signals,-73.7108276,40.7309789
27967,42829079,traffic_signals,-73.818459,40.705663
27968,42865485,traffic_signals,-73.804168,40.708984
27969,42929482,traffic_signals,-73.807288,40.708062
27981,42929537,traffic_signals,-73.782015,40.682568
27989,1884810482,traffic_signals,-73.7917259,40.6793514
28003,42929674,traffic_signals,-73.781917,40.682401
28016,42899607,traffic_signals,-73.887002,40.701432
28018,42848881,traffic_signals,-73.888043,40.702972
28026,42894675,traffic_signals,-73.727516,40.697196
28033,42888960,traffic_signals,-73.723981,40.763889
28052,42899468,traffic_signals,-73.791654,40.704857
28058,42930162,traffic_signals,-73.736917,40.722467
28060,5137382110,traffic_signals,-73.7607719,40.7134066
28069,42890111,traffic_signals,-73.72818,40.690918
28070,3586735310,traffic_signals,-73.7377266,40.7377431
28071,42879947,traffic_signals,-73.7376827,40.7376265
28095,9170031276,traffic_signals,-73.7564397,40.7229422
28129,42837647,traffic_signals,-73.8300462,40.67795
28131,3779614601,traffic_signals,-73.8597252,40.7564188
28132,42824045,traffic_signals,-73.859697,40.7563663
28136,42787598,traffic_signals,-73.8344034,40.6875657
28137,42918807,traffic_signals,-73.833422,40.685568
28148,42928088,traffic_signals,-73.815163,40.682252
28150,42921032,traffic_signals,-73.817375,40.686003
28151,42931030,traffic_signals,-73.8185182,40.6884314
28152,42837744,traffic_signals,-73.8116452,40.6752774
28158,42931057,traffic_signals,-73.8251731,40.7029853
28161,42918850,traffic_signals,-73.819061,40.689642
28162,42787650,traffic_signals,-73.8200413,40.6916447
28165,42808482,traffic_signals,-73.843238,40.7553419
